ID,Name,ChineseName,VideoCount
148523,creeper (minecraft),苦力怕 (我的世界),12
1796,creepy susie,令人毛骨悚然的苏西,9
32452,crimson (total drama island),赤红 (总戏剧岛),2
7773,crimson head,深红色头,2
36969,croagunk (pokemon),不良蛙 (宝可梦),1
3279,crop top,露脐短衫,115
26704,cross ey,十字眼,1
3833,cross section,横截面,48
3358,cross-eyed,斗鸡眼,81
7623,crossed arms,交叉双臂,11
4302,crossed legs,交叉腿,86
44,crossover,联动,628
3850,crossrealm,跨领域,3
26913,crotch tattoo,胯部纹身,197
5017,crotchless pants,开裆裤,30
121209,crowe altius (final fantasy),克罗阿尔蒂斯 (最终幻想),6
2542,crown,皇冠,152
4121,cruiser d.va,巡洋舰 D.Va,13
72879,crusch lulu (overlord),克鲁什露露 (霸王),19
3218,crying,哭泣,638
243,serath (paragon),塞拉特 (模范),0
37251,azaan the eternal (paladins),永恒的阿扎安 (枪火游侠),0
11247,tape,胶带,0
73449,german,德语,0
164369,Fujibayashi Naoe (assassins creed),藤林直江 (刺客的信条),0
6649,arawaraw,arawaraw,0
25930,shinji ikari (Evangelion),碇真司 (新世纪福音战士),0
25786,sweaty breasts,汗湿的胸部,0
25470,seer (apex legends),先知 (Apex英雄),0
9156,mama (death stranding),妈妈 (死亡搁浅),0
2992,shy,害羞,0
404,bleach,死神,0
51642,roon (azur lane),罗恩 (碧蓝航线),0
95759,prometheus (honkai impact),普罗米修斯 (崩坏3),0
38961,montgomery gator (fnaf),蒙哥马利鳄鱼 (玩具熊的五夜后宫),0
95779,erdos helia (honkai impact),赫丽娅 (崩坏3) (崩坏3),0
29894,Yunyun (Kono Subarashii),云云 (为美好的世界献上祝福！),0
26406,nurse redheart,护士红心,0
4927,no humans,无人类,0
75084,hanya (honkai star rail),哈尼亚 (崩坏：星穹铁道),0
38380,natsuki (doki doki literature club),夏希 (心跳文学部),0
56828,sun wukong (rwby),孙悟空 (RWBY),0
42251,w (arknights),草 (明日方舟),0
5065,no panties under skirt,裙子下没有内裤,0
6196,princessleia,莱娅公主,0
25469,crypto (apex legends),加密货币 (Apex英雄),18
43264,crystal (fortnite),水晶 (堡垒之夜),28
1863,crystal maiden (dota),水晶室女 (刀塔),18
26502,cthulhu mythos,克苏鲁神话,4
1440,cuckold,戴绿帽子,3067
4264,cuckold pov,戴绿帽子第一视角,581
40235,cuckquean,杜鹃,141
6866,cuddle,拥抱,95
703,cuddle team leader (fortnite),拥抱团队领导 (堡垒之夜),17
5096,cuffs,袖口,58
42040,cullen rutherford (dragon age),卡伦卢瑟福 (龙腾世纪),2
128847,cum,精液,2389
2512,cum again,再次暨,1261
2513,cum again again,再次暨,798
28413,cum bath,精液浴,83
4276,cum between thighs,暨在大腿之间,149
133145,cum drinking,暨喝酒,117
2653,cum everywhere,暨无处不在,2609
4402,cum explosion,暨爆炸,1650
25763,cum filled condom,暨填充避孕套,88
2139,cum from nose,从鼻子射精,138
6880,cum in cloaca,泄殖腔内射精,2
4074,cum in cup,杯中精液,22
719,cum in ear,耳内射精,28
6948,cum in mouth,口内精液,13554
5313,cum in own mouth,暨在自己嘴里,224
2611,cum in penis,暨在阴茎,151
1035,cum in urethra,尿道内射精,235
284,cum inflation,精液膨胀,6965
1036,cum inside balls,暨在球内,79
3794,cum leaking,暨泄漏,8280
2514,cum multiple times,多次暨,3099
9427,cum on abs,暨在腹肌上,95
2170,cum on ass,射在屁股上,2789
2754,cum on balls,暨在球上,89
4635,cum on bed,床上的精液,57
2094,cum on breasts,胸交,5438
11228,cum on chest,胸部上的精液,493
9033,cum on clothes,精液在衣服上,277
3795,cum on eye,暨在眼睛上,166
699,cum on feet,精液涂脚,676
3834,cum on floor,地板上精液,354
25746,cum on food,精液在食物上,21
2402,cum on glass,暨在玻璃上,22
4403,cum on hair,精液在头发上,494
4206,cum on hand,暨在手上,136
25764,cum on neck,精液在脖子上,41
4583,cum on own face,暨在自己脸上,64
9034,cum on panties,暨在内裤上,22
2755,cum on penis,射在阴茎上,329
3130,cum on pussy,阴部射精,7236
2052,cum on self,射在自己身上,341
2522,cum on stomach,精液在肚子上,550
9336,cum on thighs,暨在大腿上,330
2096,cum on tongue,舌尖上的精液,673
3884,cum on upper body,暨上身,191
3206,cum on viewer,暨观众,55
5574,cum out ass,暨出屁股,280
2074,cum out mouth,射出嘴,800
3449,cum outside,暨外面,3737
5254,cum over breasts,暨在乳房,203
3835,cum overflow,精液溢出,2181
4404,cum pool,精液池,134
3796,cum puke,暨呕吐,37
3797,cum ring,暨环,7
575,cum share,暨分享,12
7015,cum splatter,暨飞溅,274
8484,cum stain,暨染色,52
3197,cum string,精液丝,232
159,cum swallow,暨燕子,5147
421,cum swap,精液交换,49
2075,cum through,暨通过,230
2511,cum twice,暨两次,148
3798,cum vomit,暨呕吐,106
2076,cum while penetrated,暨同时渗透,2029
163,cumdump,精液罐,742
1662,cumminham,卡明翰,18
60,cumshot,射液,31741
6888,cumshot in mouth,射精在嘴里,2119
114,cunnilingus,舔阴,3474
26235,cuntboy,阴道男孩,102
28268,cuntbusting,屄破坏,37
25747,cupcake (fnaf),杯子蛋糕 (玩具熊的五夜后宫),3
3823,cupping balls,拔罐球,12
4916,curly brace,波形护口,15
40251,curtains,窗帘,24
3050,curvy,丰满,2218
4777,curvy body,曲线美的身材,1396
4778,curvy female,曲线优美的女性,2934
4779,curvy figure,曲线身材,1065
2087,customization,定制,25
3759,cut,切,6
2639,cute,可爱,2444
11113,cute fangs,可爱的獠牙,34
6215,cutegirls,可爱女孩,980
2565,cutie mark,可爱标志,118
7187,cyan (among us),青色 (太空杀),2
5362,cyan light,青色光,7
118335,cyan sung su (bleach),青松苏 (死神),1
1166,cyber,网络,145
2260,cyberunique,cyberunique,54
27460,cyborg,半机械人,114
2711,cyclonered,旋风,1
27852,cyclops,独眼巨人,33
5300,cynder,青色,63
6973,cynder-the-dragon,龙龙,33
37987,cyno (genshin impact),西诺 (原神),36
10605,cynthia (pokemon),辛西娅 (宝可梦),186
28351,cynthia velasquez (silent hill),辛西娅·委拉斯开兹 (寂静岭),1
222478,cyrene (honkai star rail),昔兰尼 (崩坏：星穹铁道),112
35752,cyro (genshin impact),西罗 (原神),4
30639,d vorah (mortal kombat),沃拉 (真人快打),16
3,d.va (overwatch),d.va (守望先锋),4642
39514,da ji (smite),妲己 (神之浩劫),1
47000,dabi (my hero academia),大比 (我的英雄学院),9
4837,dacad,达卡德,2
3528,daddy kink,爸爸纠结,105
5861,daedra,魔族 (上古卷轴),11
487,daenerys targaryen (game of thrones),丹妮莉丝·坦格利安 (权力的游戏),10
6970,dage,达格,2
243,serath (paragon),塞拉特 (模范),0
37251,azaan the eternal (paladins),永恒的阿扎安 (枪火游侠),0
11247,tape,胶带,0
73449,german,德语,0
164369,Fujibayashi Naoe (assassins creed),藤林直江 (刺客的信条),0
6649,arawaraw,arawaraw,0
25930,shinji ikari (Evangelion),碇真司 (新世纪福音战士),0
25786,sweaty breasts,汗湿的胸部,0
25470,seer (apex legends),先知 (Apex英雄),0
9156,mama (death stranding),妈妈 (死亡搁浅),0
2992,shy,害羞,0
404,bleach,死神,0
51642,roon (azur lane),罗恩 (碧蓝航线),0
95759,prometheus (honkai impact),普罗米修斯 (崩坏3),0
38961,montgomery gator (fnaf),蒙哥马利鳄鱼 (玩具熊的五夜后宫),0
95779,erdos helia (honkai impact),赫丽娅 (崩坏3) (崩坏3),0
29894,Yunyun (Kono Subarashii),云云 (为美好的世界献上祝福！),0
26406,nurse redheart,护士红心,0
4927,no humans,无人类,0
75084,hanya (honkai star rail),哈尼亚 (崩坏：星穹铁道),0
38380,natsuki (doki doki literature club),夏希 (心跳文学部),0
56828,sun wukong (rwby),孙悟空 (RWBY),0
42251,w (arknights),草 (明日方舟),0
5065,no panties under skirt,裙子下没有内裤,0
6196,princessleia,莱娅公主,0
148712,dagger (marvel),匕首 (漫威),130
1643,dahsharky,达沙基,18
416,daisy chain,菊花链,2
37747,daisy lee (far cry),黛西·李 (孤岛惊魂),1
54111,daiwa scarlet (uma musume),大和猩红 (赛马娘),58
85954,daiyan (girls frontline),岱岩 (少女前线),6
72484,daiyousei (touhou),大妖精 (东方Project),20
33946,daki (demon slayer),达基 (鬼灭之刃),48
151229,dali (fortnite),大理 (堡垒之夜),2
506,dalia margolis (hitman),达莉亚·马戈利斯 (杀手),4
38428,damaged clothes,损坏的衣服,18
88459,damon baird (gears of war),达蒙·贝尔德 (战争机器),3
1189,damsel,少女,22
70759,dan heng (honkai star rail),丹恒 (崩坏：星穹铁道),12
37349,dana ward (life is strange),达纳病房 (奇异人生),4
84059,danah (vindictus),danah (复仇),11
921,dancing,跳舞,11859
5704,dandelion,蒲公英,8
27013,danganronpa,弹丸论破,27
27785,danger girl,危险女孩,4
7749,dangling,悬空,22
4552,dangling testicles,悬垂的睾丸,26
1581,dani,丹妮,10
38921,dani nakamura (the callisto protocol),中村丹妮 (木卫四协议),17
8847,daniela (resident evil),丹妮拉 (生化危机),47
25668,danielle phantom (danny phantom),幻影丹妮尔 (幻影丹尼),2
625,danny fenton (danny phantom),丹尼·芬顿 (幻影丹尼),29
900,dante (dmc),但丁 (DMC),23
155509,dantewill (vtuber),但丁威尔 (VTuber/虚拟主播),2
6012,danzi engine,弹子引擎,1
689,daphne blake (scooby doo),达芙妮·布莱克 (史酷比),130
48460,daraku (fortnite),达拉库 (堡垒之夜),7
134366,darcy redd,达西·雷德,61
27318,daring do,大胆做,16
3762,dark,黑暗,77
40224,dark areola,深色乳晕,9
6471,dark body,黑暗的身体,113
49634,dark bomber (fortnite),黑暗轰炸机 (堡垒之夜),7
1239,dark elf,暗精灵,381
5373,dark environment,黑暗环境,41
5057,dark hair,深色头发,217
12998,dark magician,黑魔导,11
26631,dark magician girl,黑魔导女孩,60
3518,dark messiah of might and magic,魔法门之黑暗救世主,6
6454,dark nipples,深色乳头,94
5037,dark room,暗室,105
363,dark skin,黑肉,2604
7264,dark skinned female,深色皮肤女性,2644
3010,dark skinned futanari,深色皮肤 futanari,1234
5923,dark skinned male,深色皮肤男性,5250
1962,darkdreamsvr,darkdreamsvr,6
2352,darkholestuff,黑暗之物,10
29685,darkness (konosuba),黑暗 (科诺苏巴),260
3851,darkstalkers,吸血鬼系列,76
1030,darnassus (world of warcraft),达纳苏斯 (魔兽世界),3
65519,darth maul (star wars),达斯·摩尔 (星球大战),12
28803,darth talon (star wars),达斯·塔隆 (星球大战),19
26400,darth vader (starwars),达斯·维达 (星球大战),20
26650,darwin watterson,达尔文·沃特森,8
26531,dash parr,巴小飞,12
6283,datdragonfart,达特龙屁,2
2251,daughter,女儿,454
50000,david king (dead by daylight),大卫·金 (黎明杀机),10
35487,david martinez (cyberpunk edgerunners),大卫·马丁内斯 (赛博朋克边缘跑者),52
1583,dawn,小光,14
10731,dawn (pokemon),小光 (宝可梦),95
1750,dawn bellwether,羊副市长,2
36133,dawnbreaker (dota),破晓者 (刀塔),8
80114,dazzi (palworld),达兹 (幻兽帕鲁),5
3189,dead by daylight,黎明杀机,120
26132,deadpool,死侍,22
3114,dean demasso,迪安·德马索,21
749,death,死亡,597
37105,death (puss in boots),死亡 (穿靴子的猫),38
5742,death by penis,阴茎死亡,49
5258,death by snoo snoo,死亡由 snoo snoo,260
2612,death prophet,死亡先知,2
1080,death trooper,死亡士兵,1
836,deathclaw (fallout),死亡爪 (辐射),244
795,deathwing (world of warcraft),死亡之翼 (魔兽世界),2
25580,debbie (goof troop),黛比 (高飞家族),1
28352,deborah harper (resident evil),黛博拉·哈珀 (生化危机),10
924,decapitation,斩首,291
25536,decidueye (pokemon),狙射树枭 (宝可梦),1
3280,decorations,装饰品,5
1860,deep,深,681
5491,deep blowjob,深口交,5856
2148,deep penetration,深度插入,6397
5937,deep rimming,深肛,80
41738,deep sea king (one punch),深海王 (一拳),1
61,deepthroat,深喉,20402
7750,deepthroat request,深喉请求,144
5555,deer,鹿,134
26329,deer girl,鹿妹,66
11119,deertaur,鹿牛,8
2654,defeated,击败,1504
26674,defense of the ancients,远古的防御,1
26204,defloration,破处,74
1014,deformation,变形,36
35520,dehya (genshin impact),德赫亚 (原神),453
58504,delbin (spyro the dragon),德尔宾 (斯派罗龙),1
150437,delia (vindictus),迪莉娅 (复仇),2
2498,delia ketchum (pokemon),花子 (宝可梦) (宝可梦),38
10364,delphox (pokemon),妖火红狐 (宝可梦),60
73034,delta (the eminence in shadow),三角洲 (阴影中的显赫地位),28
578,deltarune (undertale),三角符文 (传说之下),110
829,demi (fortnite),黛米 (堡垒之夜),25
32262,demogorgon (stranger things),德莫高贡 (怪奇物语),63
65744,demon,恶魔,1848
3311,demon horns,恶魔角,931
217,demon hunter (world of warcraft),恶魔猎手 (魔兽世界),22
3421,demon hunter sombra,恶魔猎手黑影,6
11136,demon tail,恶魔尾巴,337
6266,dendendo,树电,3
37947,dendra (pokemon),登德拉 (宝可梦),4
4649,denisem,丹尼森,7
33606,denji (chainsaw man),传治 (电锯人),168
1774,denki kaminari (my hero academia),电气上 (我的英雄学院),44
3933,dentol,牙科,1
28392,deoggy,德奥吉,2
251,brooke scott (life is strange),布鲁克·斯科特 (奇异人生),0
5924,moral support,道义上的支持,0
29025,shirogane noel (vtuber),白银诺艾尔 (VTuber/虚拟主播),0
2858,platinum blonde hair,白金金发,0
1880,sybian,赛比安,0
32657,pathfinder (apex legends),探路者 (Apex英雄),0
86619,bengal tiger (kemono friends),孟加拉虎 (兽娘动物园),0
4658,source,来源,0
43376,shizuru hoshino (princess connect),星野静 (公主连结),0
45704,mary linton (red dead redemption),玛丽·林顿 (荒野大镖客：救赎),0
148176,roccia (wuthering waves),罗恰 (鸣潮),0
33951,nia (xenoblade),尼亚 (异度之刃),0
5838,appletin,苹果素,0
4271,after masturbation,自慰后,0
128622,wooloo (pokemon),毛辫羊 (宝可梦),0
35653,ikishima midari (kekgurui),生志摩妄 (狂赌之渊),0
2772,orville (animal crossing),奥维尔 (动物森友会),0
5364,female on bottom,女性在底部,0
33,christie (dead or alive),克里斯蒂 (死或生),0
29088,itto arataki (genshin impact),一藤荒泷 (原神),0
119,operator 6o (nier automata),通信官 6O (尼尔自动机),0
41781,chai (hifi rush),柴 (高保真热潮),0
2795,clothed,穿衣服,0
3455,whip marks,鞭痕,0
165237,mimimi utsukushisugi (100kanojo),美美美美杉杉 (超超超超超喜欢你的100个女朋友),0
41924,deoxys (pokemon),代欧奇希斯 (宝可梦),5
4004,depth of field,景深,5
36006,derieri (seven deadly sins),黛利艾利 (七大罪),2
2566,derpy hooves (mlp),呆呆兽 (小马宝莉) (小马宝莉),45
37944,desdemona (fornite),苔丝狄蒙娜 (堡垒),25
4505,desert,沙漠,59
4141,desire reality,渴望现实,6
38216,desiree (danny phantom),欲望 (幻影丹尼),1
2013,desirereality,欲望现实,5
4554,desk,书桌,170
5145,destinnae,命运,2
5097,detached collar,假领,10
3427,detailed background,详细背景,82
5951,detroit: become human,底特律：变人,51
66479,deuce (final fantasy),平局 (最终幻想),1
11114,devil girl,恶魔女孩,168
3270,devil may cry,恶魔可能会哭泣,58
3271,devil may cry 5,鬼泣5,36
4383,devil mercy (overwatch),恶魔天使 (守望先锋) (守望先锋),50
1991,devilscry,恶魔召唤,5
67074,devola (nier),狄波拉 (尼尔),28
26922,dewott,双刃丸,2
26249,dexters laboratory,德克斯特实验室,18
25488,dexters mom (dexter's lab),德克斯特妈妈 (德克斯特的实验室),71
1687,dezmall,德兹马尔,28
1667,dgenerator,d生成器,30
216042,dia elias (the first descendant),迪亚埃利亚斯 (第一后裔),2
7662,diablo,暗黑破坏神,14
202402,dialyn (zenless zone zero),迪亚林 (绝区零),45
27376,diamond tiara,钻石头冠,29
49271,diana (league of legends),戴安娜 (英雄联盟),8
33949,diana allers (mass effect),戴安娜·阿勒斯 (质量效应),3
47544,diana burnwood (hitman),戴安娜·伯恩伍德 (杀手),6
27480,diana cavendish (little witch academia),黛安娜·卡文迪许 (小魔女学园),6
37767,diane (the seven deadly sins),黛安 (七大罪),13
37443,diane foxington (the bad guys),戴安·狐狸精 (坏人),100
694,dianna burnwood (hitman),黛安娜·伯恩伍德 (杀手),2
28379,diao chan,貂蝉,26
44262,diaochan (dynasty warriors),貂蝉 (王朝战士),17
26265,diaper,尿布,18
3239,diaz,迪亚兹,1
11125,dick grayson,迪克·格雷森,9
708,dick growth,迪克生长,337
4304,dicks touching,鸡巴触摸,128
33952,dido (azur lane),迪多 (碧蓝航线),12
25447,difference,区别,31
2254,digby,迪比,1
131829,digestion,消化,1279
6853,digimon (species),数码宝贝 (物种),246
27383,digimon tamers,数码宝贝驯兽师之王,21
2569,digital media (artwork),数字媒体 (艺术品),61
1630,diives,diives,53
245,dildo,假阳具,4890
2384,dildo in mouth,口含假阳具,155
4187,dildo in pussy,假阳具在阴户,2200
7961,dildo machine,假阳具机,565
4939,dildo penetration,假阳具渗透,1561
4940,dildo sitting,假阳具坐,451
25511,dilf,迪尔夫,161
28847,diluc ragnvindr (genshin impact),迪卢克·朗文德尔 (原神),21
6287,dimipron,地米隆,1
3836,dimples of venus,腰窝,2
6651,dina (the last of us),迪娜 (最后生还者),80
889,dinosaur,恐龙,209
147102,dinossom (palworld),恐龙 (幻兽帕鲁),3
25554,dipper pines (gravity falls),迪普·派恩斯 (怪诞小镇),16
7713,dipstick ears,量油尺耳朵,1
41719,dire (fortnite),可怕的 (堡垒之夜),15
4506,dirt,尘土,2
3002,dirty,肮脏,188
6681,dirty feet,脏脚,39
3360,dirty talk,下流话,1322
26408,discord,Discord,20
4863,disembodied penis,独立阴茎,262
4172,disembowelment,剖腹,4
27463,disgaea | makai senki disgaea,魔界战记 |魔界战记 魔界战记,7
96544,disgust (inside out),厌恶 (内里朝外),23
6682,disgusted,厌恶,71
70144,displacer beast (baldurs gate),置换兽 (博德之门),7
34100,ditto (pokemon),百变怪 (宝可梦),18
27607,dixie kong (donkey kong),蒂克斯·金刚 (大金刚),28
38290,dizzy (guilty gear),眩晕 (罪恶装备),16
125,dj bop (fortnite),DJ 波普 (堡垒之夜),3
50394,dj subatomic supernova,dj 亚原子超新星,1
28617,djeeta (granblue fantasy),吉塔 (碧蓝幻想),11
2477,dmitrys,dmitrys,6
1692,dmt,dmt,12
11102,dmv,DMV,1
